pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
202718,Chandler,Parsons,81,605,0.0982790006975761,0.874820133338828,2.8545179721161,0.586,-0.079165578237662,0.0177472427424149,8.9397718295693,13.0399001643078,-9.31397799708159,-0.293024640499677,9.12156492741544,7.14270776620295,0.421,0.705853927961944,0.169036528212102,7.62517658732611,18.4784114158871,0.189,-0.20994217879713,0.915276676893216,4.93942528395046,0.124,-0.351624327915434,1.01282765762871,3.79331994018359,NA,NA,NA,NA,0.415,0.706838120780975,0.182405685363304,7.58230763199977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,-0.339284344232778,1.01823916797387,3.50916639383783,NA,NA,NA,NA,6.87239926500082,6.14787565164081,1.11784942546238
1938,Manu,Ginobili,78,603,0.205277412036426,0.204842697675256,3.62917759713286,0.438,-0.113428607877954,-0.0104664048701091,7.70864393165776,13.5897195047749,-5.48348225713976,-0.24125797957799,12.4319625619362,10.5323043500247,0.314,0.248262548669789,0.00860009110306791,6.29113056005976,11.3470269869058,0.254,0.234003345259058,-0.00982043247635172,5.62728987606692,0.11,0.024530930564439,-0.0350401313462161,4.21674403877875,NA,NA,NA,NA,0.291,0.260102280102045,0.0079486652211584,6.04305819213691,NA,NA,NA,NA,0.157,0.0632502635797807,-0.0621128006098401,4.59442628931781,NA,NA,NA,NA,0.304,0.256565439630044,0.00958657672747295,6.18473901342819,NA,NA,NA,NA,4.23642163612987,4.09755745674062,1.03388950145429
101108,Chris,Paul,73,602,-0.263763365633462,0.558741980469373,2.67250917254279,0.385,-0.0047988279010675,-0.010939807100472,7.52471791177319,15.1370629300032,-7.62817729344999,-0.373099212653318,13.0691385448349,9.34393527901544,0.242,0.296696944974352,0.163295426127432,6.02569640965354,19.1324767072762,0.115,-0.556165727200573,0.67425520217216794,4.293130403262,0.075,-0.668390355214944,0.750886560661111,3.5618929593869,NA,NA,NA,NA,0.283,0.38795406718071,0.0568418637247346,6.42415737256219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0720000000000001,-0.667413350214707,0.751441553777675,3.51294909516245,NA,NA,NA,NA,5.40476677091362,4.89239508011726,1.10472819189902
201144,Mike,Conley,73,602,0.270791906455949,0.714740730956579,3.1395304646836,0.416,-0.093100751020738,0.0244629185636305,7.05476928386984,14.2514012733327,-4.85434343647078,-0.366171629978054,13.3941668793449,12.3662535295308,0.33,0.0822053054159433,0.0654359272521959,5.96132959566397,13.8001481223702,0.241,-0.0612070388859989,0.132885760858979,4.8034270673303,0.136,-0.281708907838266,0.300719766374384,3.5137400203398,NA,NA,NA,NA,0.335,0.0826126104785695,0.0625981662002302,6.02316803063727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5532116618211,3.9922420186795202,1.14051493885311
201566,Russell,Westbrook,75,596,1.41974398782106,0.150072176428746,2.93763239176467,0.473,-0.0134575315229834,-0.0121333292543077,8.76463604374543,12.9726511805697,-7.73041231462567,-0.031833295196404,10.4177440331359,6.69433015317544,0.413,0.309331810716999,-0.0215143898555837,8.2777386565282,22.4803091544059,0.203,0.15359569268577,0.17533377483348,5.65270584384877,0.175,0.11537631976515,0.238903893658378,5.03809256864894,NA,NA,NA,NA,0.348,0.432115889134751,-0.0174761674850064,7.75880880207878,NA,NA,NA,NA,0.384,0.385045054317746,-0.025097885762324,8.07483340955401,NA,NA,NA,NA,0.09,0.534146778929622,0.30712965543955,3.49693675873333,0.377,0.398486494720929,-0.0247848893036667,8.01971491804899,6.65247129831322,6.00286171599188,1.10821664950081
200751,Randy,Foye,76,594,0.406333589206879,0.172698966651513,3.08777154534321,0.384,0.0268154783552545,-0.0253353244231596,8.23846737177886,16.0161831730896,-8.35637954725057,-0.4570621174413,13.6557730838298,10.9482476087948,0.307,0.534289933832133,0.020400447366192,7.30028826469707,18.4613516018315,0.12,0.281910143418546,0.288535479450275,4.75654513511719,0.0690000000000001,0.185926749266611,0.277871644385137,3.88168836313685,NA,NA,NA,NA,0.256,0.665597771688594,0.0744246298424423,6.71538095405341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,0.232932106547952,0.291857839297623,4.44487979935216,NA,NA,NA,NA,5.41039025830989,5.16845422475303,1.04681013375298
1718,Paul,Pierce,79,592,-0.242716722681775,0.0875223138324873,3.61943947954461,0.467,-0.029291037833609,-0.0286154475626406,7.98153272223706,14.3242163075229,-7.7715330567914,-0.252929841907119,12.0300653891396,7.95654417955215,0.316,0.235333520236572,0.0749384515724976,6.63068004213394,13.7612088702923,0.19,-0.63998814719863,0.379998677433309,5.29028458851974,0.138,-0.836375520909748,0.425925532802284,4.61073399692251,NA,NA,NA,NA,0.367,0.359806217458143,-4.47764449395177e-4,7.0500780628389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148,-0.829262246273049,0.429115323346624,4.73266178407018,NA,NA,NA,NA,5.13734706766702,4.36885522311256,1.17590233718181
203114,Khris,Middleton,79,584,-0.177165259800117,0.158414903799146,3.74737224255849,0.384,-0.0373690168327785,-0.0500688600944201,7.79505516651858,15.1933603988174,-7.61592742626482,-0.616454085230838,13.1322440583101,10.3194644174707,0.303,0.186058032915828,0.0460685340145107,6.85686688168297,13.4570411295876,0.206,-0.230229164083655,0.267865887058197,5.70601507131502,0.126,-0.554645391802885,0.385104728027897,4.6868882195765,NA,NA,NA,NA,0.323,0.203267717704446,0.0136563423266976,7.0651432639434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,-0.552727815408637,0.385994485908067,4.77592835817995,NA,NA,NA,NA,4.48431478090671,4.05545873142276,1.10574785194115
202681,Kyrie,Irving,74,578,0.361444026483165,0.0247514798310893,2.92120284649334,0.472,-0.0253018354612065,-0.0290965437241501,8.05650641585982,14.5447297450662,-7.13344300430385,-0.320606659556976,12.6712416767738,8.36478815850938,0.394,0.320036691958628,0.0157904059110516,7.2530482800571,17.6517909868474,0.201,-0.189411227900113,0.510165938448665,4.89134288885163,0.151,-0.339207615444277,0.531417901951415,4.07947086121518,NA,NA,NA,NA,0.357,0.353476943855136,0.0653307225492213,6.92522933151567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166,-0.321579862973102,0.537166352330311,4.29769181765452,NA,NA,NA,NA,5.7698379191144,5.150127641226,1.12032911047247
201960,DeMarre,Carroll,78,576,-0.0923380011046784,-0.272583114343048,3.37612020095333,0.467,-0.202206927367885,-0.00406202281065849,8.70143268357979,10.8373109259842,-4.7484339737544,0.433543144161219,9.7319948235448,Inf,NA,NA,NA,NA,16.3609816118084,0.256,-0.120406227126274,0.0245951575187291,6.01725833055454,0.147,-0.396732267892652,0.0403775206136875,4.44615773340246,NA,NA,NA,NA,0.34,0.065547417744546893,-0.0212045121716011,7.28815564123514,NA,NA,NA,NA,0.342,0.0653394382088587,-0.0212427358109418,7.31340261318653,NA,NA,NA,NA,0.186,-0.347832352374048,0.0580579953944158,4.92733832987623,NA,NA,NA,NA,5.52273511552799,5.3332098960357,1.03553680113606
203078,Bradley,Beal,75,567,0.0150579408992582,-0.368144648447494,2.81944074692706,0.465,-0.00320774593478185,-0.0409690155490264,8.69754039413002,14.7528993811634,-8.00070970691948,0.685210498446428,12.3760725155098,10.2144535429351,0.391,0.412100362091965,-0.0777330957121394,7.8696107189123,19.0516808986825,0.194,-0.108840817266339,0.190891538496118,5.2439002624374,0.129,-0.351287235862117,0.193131011277089,4.11846789060987,NA,NA,NA,NA,0.341,0.498265679085888,-0.0701941824565974,7.33625101801901,NA,NA,NA,NA,0.372,0.461841431085879,-0.0808779664161134,7.67438066613123,NA,NA,NA,NA,0.158,-0.305446642023794,0.225161040854263,4.58092577265544,NA,NA,NA,NA,6.37986266200405,5.88722625627091,1.08367886408449
